0,1,745,1953,Eisenhower
1,2,745,1953,Eisenhower
2,3,745,1953,Eisenhower
3,4,745,1953,Eisenhower
4,5,745,1953,Eisenhower
5,6,745,1953,Eisenhower
6,6,745,1953,Eisenhower
7,7,745,1953,Eisenhower
8,8,745,1953,Eisenhower
9,9,745,1953,Eisenhower
10,10,745,1953,Eisenhower
11,11,745,1953,Eisenhower
12,12,745,1953,Eisenhower
13,13,745,1953,Eisenhower
14,14,745,1953,Eisenhower
15,15,745,1953,Eisenhower
16,16,745,1953,Eisenhower
17,17,745,1953,Eisenhower
18,17,745,1953,Eisenhower
19,18,745,1953,Eisenhower
20,19,745,1953,Eisenhower
21,20,745,1953,Eisenhower
22,21,745,1953,Eisenhower
23,22,745,1953,Eisenhower
24,23,745,1953,Eisenhower
25,23,745,1953,Eisenhower
26,24,745,1953,Eisenhower
27,25,745,1953,Eisenhower
28,26,745,1953,Eisenhower
29,27,745,1953,Eisenhower
30,28,745,1953,Eisenhower
31,29,745,1953,Eisenhower
32,30,745,1953,Eisenhower
33,31,745,1953,Eisenhower
34,32,745,1953,Eisenhower
35,33,745,1953,Eisenhower
36,34,745,1953,Eisenhower
37,35,745,1953,Eisenhower
38,36,745,1953,Eisenhower
39,37,745,1953,Eisenhower
40,38,745,1953,Eisenhower
41,39,745,1953,Eisenhower
42,40,745,1953,Eisenhower
43,41,745,1953,Eisenhower
44,42,745,1953,Eisenhower
45,43,745,1953,Eisenhower
46,44,745,1953,Eisenhower
47,45,745,1953,Eisenhower
48,46,745,1953,Eisenhower
49,47,745,1953,Eisenhower
50,48,745,1953,Eisenhower
51,49,745,1953,Eisenhower
52,50,745,1953,Eisenhower
53,51,745,1953,Eisenhower
54,52,745,1953,Eisenhower
55,53,745,1953,Eisenhower
56,54,745,1953,Eisenhower
57,55,745,1953,Eisenhower
58,56,745,1953,Eisenhower
59,57,745,1953,Eisenhower
60,57,745,1953,Eisenhower
61,58,745,1953,Eisenhower
62,59,745,1953,Eisenhower
63,59,745,1953,Eisenhower
64,60,745,1953,Eisenhower
65,61,745,1953,Eisenhower
66,62,745,1953,Eisenhower
67,63,745,1953,Eisenhower
68,64,745,1953,Eisenhower
69,65,745,1953,Eisenhower
70,66,745,1953,Eisenhower
71,67,745,1953,Eisenhower
72,68,745,1953,Eisenhower
73,69,745,1953,Eisenhower
74,70,745,1953,Eisenhower
75,71,745,1953,Eisenhower
76,72,745,1953,Eisenhower
77,73,745,1953,Eisenhower
78,74,745,1953,Eisenhower
79,74,745,1953,Eisenhower
80,75,745,1953,Eisenhower
81,76,745,1953,Eisenhower
82,77,745,1953,Eisenhower
83,78,745,1953,Eisenhower
84,79,745,1953,Eisenhower
85,80,745,1953,Eisenhower
86,81,745,1953,Eisenhower
87,81,745,1953,Eisenhower
88,81,745,1953,Eisenhower
89,81,745,1953,Eisenhower
90,82,745,1953,Eisenhower
91,83,745,1953,Eisenhower
92,84,745,1953,Eisenhower
93,85,745,1953,Eisenhower
94,86,745,1953,Eisenhower
95,87,745,1953,Eisenhower
96,88,745,1953,Eisenhower
97,89,745,1953,Eisenhower
98,90,745,1953,Eisenhower
99,91,745,1953,Eisenhower
100,92,745,1953,Eisenhower
101,93,745,1953,Eisenhower
102,93,745,1953,Eisenhower
103,94,745,1953,Eisenhower
104,95,745,1953,Eisenhower
105,96,745,1953,Eisenhower
106,97,745,1953,Eisenhower
107,98,745,1953,Eisenhower
108,99,745,1953,Eisenhower
109,100,745,1953,Eisenhower
110,101,745,1953,Eisenhower
111,102,745,1953,Eisenhower
112,103,745,1953,Eisenhower
113,104,745,1953,Eisenhower
114,104,745,1953,Eisenhower
115,105,745,1953,Eisenhower
116,106,745,1953,Eisenhower
117,107,745,1953,Eisenhower
118,108,745,1953,Eisenhower
119,109,745,1953,Eisenhower
120,110,745,1953,Eisenhower
121,111,745,1953,Eisenhower
122,111,745,1953,Eisenhower
123,112,745,1953,Eisenhower
124,113,745,1953,Eisenhower
125,113,745,1953,Eisenhower
126,114,745,1953,Eisenhower
127,114,745,1953,Eisenhower
128,114,745,1953,Eisenhower
129,115,745,1953,Eisenhower
130,115,745,1953,Eisenhower
131,115,745,1953,Eisenhower
132,116,745,1953,Eisenhower
133,117,745,1953,Eisenhower
134,117,745,1953,Eisenhower
135,117,745,1953,Eisenhower
136,117,745,1953,Eisenhower
137,117,745,1953,Eisenhower
138,118,745,1953,Eisenhower
139,119,745,1953,Eisenhower
140,120,745,1953,Eisenhower
141,120,745,1953,Eisenhower
142,121,745,1953,Eisenhower
143,122,745,1953,Eisenhower
144,123,745,1953,Eisenhower
145,124,745,1953,Eisenhower
146,125,745,1953,Eisenhower
147,126,745,1953,Eisenhower
148,127,745,1953,Eisenhower
149,128,745,1953,Eisenhower
150,129,745,1953,Eisenhower
151,130,745,1953,Eisenhower
152,131,745,1953,Eisenhower
153,132,745,1953,Eisenhower
154,133,745,1953,Eisenhower
155,134,745,1953,Eisenhower
156,135,745,1953,Eisenhower
157,136,745,1953,Eisenhower
158,137,745,1953,Eisenhower
159,138,745,1953,Eisenhower
160,139,745,1953,Eisenhower
161,140,745,1953,Eisenhower
162,141,745,1953,Eisenhower
163,142,745,1953,Eisenhower
164,143,745,1953,Eisenhower
165,144,745,1953,Eisenhower
166,145,745,1953,Eisenhower
167,146,745,1953,Eisenhower
168,146,745,1953,Eisenhower
169,147,745,1953,Eisenhower
170,148,745,1953,Eisenhower
171,148,745,1953,Eisenhower
172,148,745,1953,Eisenhower
173,149,745,1953,Eisenhower
174,150,745,1953,Eisenhower
175,150,745,1953,Eisenhower
176,151,745,1953,Eisenhower
177,151,745,1953,Eisenhower
178,152,745,1953,Eisenhower
179,152,745,1953,Eisenhower
180,152,745,1953,Eisenhower
181,153,745,1953,Eisenhower
182,154,745,1953,Eisenhower
183,154,745,1953,Eisenhower
184,155,745,1953,Eisenhower
185,156,745,1953,Eisenhower
186,157,745,1953,Eisenhower
187,157,745,1953,Eisenhower
188,158,745,1953,Eisenhower
189,159,745,1953,Eisenhower
190,160,745,1953,Eisenhower
191,160,745,1953,Eisenhower
192,161,745,1953,Eisenhower
193,162,745,1953,Eisenhower
194,163,745,1953,Eisenhower
195,164,745,1953,Eisenhower
196,165,745,1953,Eisenhower
197,166,745,1953,Eisenhower
198,167,745,1953,Eisenhower
199,168,745,1953,Eisenhower
200,169,745,1953,Eisenhower
201,170,745,1953,Eisenhower
202,171,745,1953,Eisenhower
203,172,745,1953,Eisenhower
204,172,745,1953,Eisenhower
205,173,745,1953,Eisenhower
206,174,745,1953,Eisenhower
207,175,745,1953,Eisenhower
208,176,745,1953,Eisenhower
209,176,745,1953,Eisenhower
210,176,745,1953,Eisenhower
211,176,745,1953,Eisenhower
212,176,745,1953,Eisenhower
213,177,745,1953,Eisenhower
214,177,745,1953,Eisenhower
215,178,745,1953,Eisenhower
216,179,745,1953,Eisenhower
217,180,745,1953,Eisenhower
218,180,745,1953,Eisenhower
219,181,745,1953,Eisenhower
220,181,745,1953,Eisenhower
221,182,745,1953,Eisenhower
222,183,745,1953,Eisenhower
223,183,745,1953,Eisenhower
224,184,745,1953,Eisenhower
